date,stock,strike,option_type,option_symbol,entry_time,entry_spot,entry_premium,exit_time,exit_spot,exit_premium,exit_reason,option_pnl_pct,option_pnl_amount,stock_pnl_pct,max_profit_pct,max_loss_pct
2025-12-11,ADANIENT,2288,CE,ADANIENT 2288 CE 30 DEC 25,2025-12-11 09:31:00+00:00,2217.0,33.5,2025-12-11 13:47:00+00:00,2265.5,52.85,Target (50%),57.76119402985075,5979.150000000001,2.187640956247181,57.76119402985075,-13.432835820895523
2025-12-01,ALKEM,5700,PE,ALKEM 5700 PE 30 DEC 25,2025-12-01 09:41:00+00:00,5694.0,120.0,2025-12-01 15:29:00+00:00,5620.0,143.0,Time Stop (15:30PM),19.166666666666668,2875.0,-1.2996136283807516,32.45833333333332,-7.166666666666662
2025-12-11,ALKEM,5600,CE,ALKEM 5600 CE 30 DEC 25,2025-12-11 09:43:00+00:00,5604.0,90.0,2025-12-11 15:29:00+00:00,5625.5,116.45,Time Stop (15:30PM),29.388888888888893,3306.2500000000005,0.3836545324768023,45.27777777777778,-4.777777777777774
2025-12-01,ASIANPAINT,2900,PE,ASIANPAINT 2900 PE 30 DEC 25,2025-12-01 09:30:00+00:00,2872.9,62.15,2025-12-01 15:29:00+00:00,2864.0,69.55,Time Stop (15:30PM),11.906677393403054,1849.9999999999995,-0.309791499878175,21.480289621882545,0.0
2025-12-02,ASIANPAINT,2900,CE,ASIANPAINT 2900 CE 30 DEC 25,2025-12-02 09:30:00+00:00,2909.8,69.6,2025-12-02 15:29:00+00:00,2958.0,103.5,Time Stop (15:30PM),48.70689655172415,8475.000000000002,1.656471235136429,48.70689655172415,-16.235632183908045
2025-12-09,ASIANPAINT,2900,PE,ASIANPAINT 2900 PE 30 DEC 25,2025-12-09 09:30:00+00:00,2825.9,87.2,2025-12-09 15:29:00+00:00,2793.7,113.45,Time Stop (15:30PM),30.103211009174313,6562.5,-1.1394599950458357,31.880733944954127,-0.17201834862385973
2025-12-12,ASIANPAINT,2800,PE,ASIANPAINT 2800 PE 27 JAN 26,2025-12-12 10:38:00+00:00,2790.9,79.5,2025-12-12 15:29:00+00:00,2761.1,77.65,Time Stop (15:30PM),-2.3270440251572255,-462.4999999999986,-1.0677559210290652,10.69182389937107,-2.3270440251572255
2025-12-02,CANBK,168,CE,CANBK 168 CE 30 DEC 25,2025-12-02 09:31:00+00:00,153.28,0.52,2025-12-02 15:29:00+00:00,152.17,0.45,Time Stop (15:30PM),-13.461538461538463,-472.50000000000006,-0.7241649269311153,23.076923076923077,-15.384615384615389
2025-12-03,CANBK,168,PE,CANBK 168 PE 30 DEC 25,2025-12-03 13:29:00+00:00,150.86,21.73,2025-12-03 15:29:00+00:00,146.5,21.08,Time Stop (15:30PM),-2.991256327657626,-4387.500000000015,-2.8900967784701135,0.874367234238386,-2.991256327657626
2025-12-01,COFORGE,1900,PE,COFORGE 1900 PE 30 DEC 25,2025-12-01 09:31:00+00:00,1922.0,40.7,2025-12-01 15:29:00+00:00,1906.5,45.85,Time Stop (15:30PM),12.65356265356265,1931.2499999999995,-0.8064516129032258,20.393120393120384,-14.496314496314508
2025-12-03,COFORGE,1900,PE,COFORGE 1900 PE 30 DEC 25,2025-12-03 09:30:00+00:00,1926.0,38.5,2025-12-03 15:29:00+00:00,1917.8,40.15,Time Stop (15:30PM),4.285714285714282,618.7499999999994,-0.4257528556594001,27.01298701298701,-2.5974025974025974
2025-12-04,COFORGE,1900,CE,COFORGE 1900 CE 30 DEC 25,2025-12-04 09:30:00+00:00,1943.8,81.05,2025-12-04 15:29:00+00:00,1966.7,97.0,Time Stop (15:30PM),19.67921036397286,5981.250000000001,1.178104743286351,36.95249845774214,-5.983960518198636
2025-12-09,COFORGE,1900,PE,COFORGE 1900 PE 30 DEC 25,2025-12-09 09:30:00+00:00,1887.1,55.15,2025-12-09 15:29:00+00:00,1870.7,59.5,Time Stop (15:30PM),7.887579329102451,1631.2500000000005,-0.869058343490004,29.55575702629194,0.0
2025-12-10,COFORGE,1900,PE,COFORGE 1900 PE 30 DEC 25,2025-12-10 09:30:00+00:00,1881.4,56.45,2025-12-10 14:23:00+00:00,1831.1,87.0,Target (50%),54.11868910540301,11456.249999999998,-2.673540980121196,54.11868910540301,-3.100088573959256
2025-12-15,COFORGE,1900,CE,COFORGE 1900 CE 30 DEC 25,2025-12-15 09:30:00+00:00,1848.0,22.1,2025-12-15 15:29:00+00:00,1872.0,29.95,Time Stop (15:30PM),35.520361990950214,2943.749999999999,1.2987012987012987,40.950226244343874,-17.19457013574661
2025-12-02,COLPAL,2100,CE,COLPAL 2100 CE 30 DEC 25,2025-12-02 09:34:00+00:00,2154.3,81.0,2025-12-02 15:29:00+00:00,2158.0,88.9,Time Stop (15:30PM),9.753086419753092,1777.5000000000014,0.1717495242073907,9.753086419753092,-2.716049382716053
2025-12-04,COLPAL,2100,CE,COLPAL 2100 CE 30 DEC 25,2025-12-04 09:30:00+00:00,2113.1,54.55,2025-12-04 15:29:00+00:00,2136.5,69.0,Time Stop (15:30PM),26.489459211732363,3251.2500000000005,1.1073777861909087,30.7057745187901,-3.391384051329046
2025-12-05,COLPAL,2100,CE,COLPAL 2100 CE 30 DEC 25,2025-12-05 09:30:00+00:00,2146.0,75.8,2025-12-05 15:29:00+00:00,2162.5,87.0,Time Stop (15:30PM),14.775725593667548,2520.0000000000005,0.7688723205964585,18.7335092348285,-14.37994722955144
2025-12-10,COLPAL,2180,PE,COLPAL 2180 PE 30 DEC 25,2025-12-10 09:35:00+00:00,2167.2,35.5,2025-12-10 14:24:00+00:00,2140.3,53.4,Target (50%),50.42253521126761,4027.4999999999995,-1.2412329272794222,50.42253521126761,-5.633802816901409
2025-12-01,EICHERMOT,8200,CE,EICHERMOT 8200 CE 30 DEC 25,2025-12-01 13:56:00+00:00,7103.5,3.0,2025-12-01 14:17:00+00:00,7124.0,4.5,Target (50%),50.0,262.5,0.28859013162525515,50.0,0.0
2025-12-01,GODREJPROP,2100,PE,GODREJPROP 2100 PE 30 DEC 25,2025-12-01 09:32:00+00:00,2111.6,49.2,2025-12-01 15:29:00+00:00,2095.9,59.5,Time Stop (15:30PM),20.934959349593488,2832.499999999999,-0.7435120287933235,37.50000000000001,-7.926829268292694
2025-12-03,GODREJPROP,2100,PE,GODREJPROP 2100 PE 30 DEC 25,2025-12-03 09:30:00+00:00,2088.0,61.3,2025-12-03 15:29:00+00:00,2069.0,70.3,Time Stop (15:30PM),14.681892332789559,2475.0,-0.9099616858237548,28.140293637846657,-0.48939641109298065
2025-12-03,HINDUNILVR,2480,PE,HINDUNILVR 2480 PE 30 DEC 25,2025-12-03 09:30:00+00:00,2408.8,72.7,2025-12-03 09:47:00+00:00,2441.9,42.75,Stop (-40%),-41.196698762035766,-8985.0,1.3741281966124173,0.0,-41.196698762035766
2025-12-04,HINDUNILVR,2400,CE,HINDUNILVR 2400 CE 30 DEC 25,2025-12-04 09:30:00+00:00,2427.4,30.95,2025-12-04 09:49:00+00:00,2447.6,48.6,Target (50%),57.02746365105009,5295.000000000001,0.8321661036499884,57.02746365105009,-8.562197092084002
2025-12-05,HINDUNILVR,2400,PE,HINDUNILVR 2400 PE 30 DEC 25,2025-12-05 10:15:00+00:00,2360.4,63.75,2025-12-05 15:29:00+00:00,2341.0,73.4,Time Stop (15:30PM),15.137254901960793,2895.000000000002,-0.8218945941365909,33.254901960784316,-16.7843137254902
2025-12-12,HINDUNILVR,2280,PE,HINDUNILVR 2280 PE 30 DEC 25,2025-12-12 09:30:00+00:00,2301.0,16.3,2025-12-12 10:08:00+00:00,2259.1,42.75,Target (50%),162.26993865030676,7935.0,-1.8209474141677573,162.26993865030676,-2.7607361963190247
2025-12-15,HINDUNILVR,2280,CE,HINDUNILVR 2280 CE 30 DEC 25,2025-12-15 09:30:00+00:00,2268.7,25.3,2025-12-15 13:50:00+00:00,2297.3,38.95,Target (50%),53.95256916996048,4095.0000000000005,1.2606338431701134,53.95256916996048,-1.185770750988145
2025-12-02,IDFCFIRSTB,87,CE,IDFCFIRSTB 87 CE 30 DEC 25,2025-12-02 09:30:00+00:00,81.95,0.58,2025-12-02 15:29:00+00:00,81.98,0.59,Time Stop (15:30PM),1.7241379310344844,92.75000000000009,0.03660768761440041,12.068965517241391,-8.620689655172404
2025-12-05,IDFCFIRSTB,87,CE,IDFCFIRSTB 87 CE 30 DEC 25,2025-12-05 09:39:00+00:00,80.02,0.26,2025-12-05 10:05:00+00:00,79.82,0.39,Target (50%),50.0,1205.75,-0.24993751562109828,50.0,0.0
2025-12-09,IDFCFIRSTB,87,CE,IDFCFIRSTB 87 CE 30 DEC 25,2025-12-09 09:32:00+00:00,78.8,0.16,2025-12-09 11:25:00+00:00,79.97,0.25,Target (50%),56.25,834.75,1.4847715736040632,56.25,-6.250000000000005
2025-12-05,IREDA,120,PE,IREDA 120 PE 30 DEC 25,2025-12-05 09:33:00+00:00,134.3,0.59,2025-12-05 15:29:00+00:00,133.99,0.44,Time Stop (15:30PM),-25.423728813559315,-517.4999999999999,-0.23082650781831884,30.508474576271194,-25.423728813559315
2025-12-10,IREDA,120,PE,IREDA 120 PE 30 DEC 25,2025-12-10 09:34:00+00:00,135.78,0.31,2025-12-10 15:29:00+00:00,132.88,0.41,Time Stop (15:30PM),32.258064516129025,344.99999999999994,-2.13580792458389,32.258064516129025,-12.903225806451607
2025-12-12,ITC,400,PE,ITC 400 PE 27 JAN 26,2025-12-12 09:47:00+00:00,402.5,4.5,2025-12-12 15:29:00+00:00,400.5,5.5,Time Stop (15:30PM),22.22222222222222,1600.0,-0.4968944099378882,29.999999999999993,0.0
2025-12-15,ITC,400,CE,ITC 400 CE 27 JAN 26,2025-12-15 09:40:00+00:00,400.2,9.6,2025-12-15 15:29:00+00:00,402.25,10.8,Time Stop (15:30PM),12.50000000000001,1920.0000000000018,0.5122438780609724,18.750000000000007,-1.5625000000000038
2025-12-12,JINDALSTEL,1010,CE,JINDALSTEL 1010 CE 30 DEC 25,2025-12-12 09:30:00+00:00,1021.5,30.5,2025-12-12 15:29:00+00:00,1029.0,35.05,Time Stop (15:30PM),14.918032786885234,2843.749999999998,0.7342143906020557,21.147540983606568,-5.245901639344267
2025-12-02,PAGEIND,40000,CE,PAGEIND 40000 CE 30 DEC 25,2025-12-02 09:30:00+00:00,37200.0,177.1,2025-12-02 15:29:00+00:00,37505.0,216.9,Time Stop (15:30PM),22.473178994918133,597.0000000000002,0.8198924731182796,24.788255223037837,-7.396950875211742
2025-12-05,POLYCAB,7100,PE,POLYCAB 7100 PE 30 DEC 25,2025-12-05 09:30:00+00:00,7289.0,76.05,2025-12-05 12:20:00+00:00,7177.0,119.8,Target (50%),57.52794214332676,5468.75,-1.5365619426533133,57.52794214332676,0.0
2025-12-09,POLYCAB,7100,CE,POLYCAB 7100 CE 30 DEC 25,2025-12-09 09:30:00+00:00,6977.0,129.75,2025-12-09 12:49:00+00:00,7130.5,195.0,Target (50%),50.28901734104046,8156.25,2.2000859968467825,50.28901734104046,-10.597302504816955
2025-12-10,POLYCAB,7100,PE,POLYCAB 7100 PE 30 DEC 25,2025-12-10 09:33:00+00:00,7217.5,93.0,2025-12-10 14:46:00+00:00,7123.5,139.8,Target (50%),50.32258064516131,5850.000000000002,-1.3023900242466226,50.32258064516131,-13.978494623655912
2025-12-11,POLYCAB,7100,CE,POLYCAB 7100 CE 30 DEC 25,2025-12-11 09:31:00+00:00,7259.0,280.55,2025-12-11 15:29:00+00:00,7233.5,236.65,Time Stop (15:30PM),-15.64783461058635,-5487.500000000001,-0.351288056206089,7.324897522723226,-18.03600071288541
2025-12-02,SBICARD,890,CE,SBICARD 890 CE 30 DEC 25,2025-12-02 09:34:00+00:00,881.45,17.15,2025-12-02 15:29:00+00:00,883.95,19.5,Time Stop (15:30PM),13.702623906705549,1880.0000000000011,0.28362357479153666,48.10495626822158,-6.997084548104953
2025-12-05,SBICARD,890,CE,SBICARD 890 CE 30 DEC 25,2025-12-05 09:32:00+00:00,857.2,8.85,2025-12-05 10:16:00+00:00,868.35,13.75,Target (50%),55.36723163841809,3920.0000000000005,1.3007466168922046,55.36723163841809,-1.1299435028248548
2025-12-02,SBILIFE,2000,CE,SBILIFE 2000 CE 30 DEC 25,2025-12-02 09:30:00+00:00,1974.0,29.25,2025-12-02 15:29:00+00:00,1985.0,36.9,Time Stop (15:30PM),26.15384615384615,2868.7499999999995,0.5572441742654508,26.15384615384615,-19.14529914529915
2025-12-05,SBILIFE,2000,CE,SBILIFE 2000 CE 30 DEC 25,2025-12-05 09:30:00+00:00,2015.8,47.0,2025-12-05 15:29:00+00:00,2018.8,50.05,Time Stop (15:30PM),6.4893617021276535,1143.7499999999989,0.1488242881238218,39.14893617021278,-2.3404255319148968
2025-12-09,SBILIFE,2000,PE,SBILIFE 2000 PE 30 DEC 25,2025-12-09 09:30:00+00:00,1998.3,28.55,2025-12-09 15:29:00+00:00,2002.1,24.2,Time Stop (15:30PM),-15.236427320490373,-1631.2500000000005,0.19016163739178074,12.959719789842378,-22.591943957968475
2025-12-10,SBILIFE,2000,CE,SBILIFE 2000 CE 30 DEC 25,2025-12-10 09:30:00+00:00,1998.7,33.2,2025-12-10 12:20:00+00:00,2025.7,49.95,Target (50%),50.451807228915655,6281.25,1.3508780707459849,50.451807228915655,-4.819277108433739
2025-12-12,SBILIFE,2000,CE,SBILIFE 2000 CE 30 DEC 25,2025-12-12 09:30:00+00:00,2010.3,36.6,2025-12-12 15:29:00+00:00,2030.0,46.7,Time Stop (15:30PM),27.59562841530055,3787.5000000000005,0.9799532408098317,29.781420765027317,-8.333333333333345
2025-12-01,SBIN,1000,PE,SBIN 1000 PE 30 DEC 25,2025-12-01 09:30:00+00:00,988.15,21.25,2025-12-01 15:29:00+00:00,972.6,30.0,Time Stop (15:30PM),41.17647058823529,6562.5,-1.573647725547736,47.05882352941176,-4.000000000000007
2025-12-02,SBIN,1000,PE,SBIN 1000 PE 30 DEC 25,2025-12-02 09:30:00+00:00,977.5,26.5,2025-12-02 15:29:00+00:00,969.9,31.6,Time Stop (15:30PM),19.24528301886793,3825.000000000001,-0.7774936061381098,32.075471698113205,-7.358490566037733
2025-12-03,SBIN,1000,PE,SBIN 1000 PE 30 DEC 25,2025-12-03 09:30:00+00:00,962.9,38.2,2025-12-03 15:29:00+00:00,950.8,46.65,Time Stop (15:30PM),22.120418848167525,6337.499999999996,-1.2566206251947267,29.842931937172768,-0.6544502617801046
2025-12-15,SBIN,1000,CE,SBIN 1000 CE 30 DEC 25,2025-12-15 09:30:00+00:00,960.3,2.3,2025-12-15 15:29:00+00:00,966.1,2.95,Time Stop (15:30PM),28.260869565217412,487.5000000000003,0.6039779235655596,47.82608695652175,-6.52173913043478
2025-12-01,SHREECEM,26500,PE,SHREECEM 26500 PE 30 DEC 25,2025-12-01 09:30:00+00:00,26495.0,495.55,2025-12-01 15:29:00+00:00,26320.0,526.35,Time Stop (15:30PM),6.21531631520533,770.0000000000002,-0.6605019815059445,15.376854000605386,-3.480980728483503
2025-12-03,SHREECEM,26500,PE,SHREECEM 26500 PE 30 DEC 25,2025-12-03 09:32:00+00:00,26345.0,514.0,2025-12-03 15:29:00+00:00,26290.0,551.45,Time Stop (15:30PM),7.285992217898841,936.2500000000011,-0.20876826722338201,24.260700389105068,-3.5797665369649763
2025-12-12,SHREECEM,26000,CE,SHREECEM 26000 CE 30 DEC 25,2025-12-12 09:31:00+00:00,26395.0,735.7,2025-12-12 15:29:00+00:00,26305.0,593.75,Time Stop (15:30PM),-19.29454940872639,-3548.750000000001,-0.34097366925554085,3.3029767568302235,-24.833491912464325
2025-12-15,SHREECEM,26500,CE,SHREECEM 26500 CE 30 DEC 25,2025-12-15 09:30:00+00:00,26215.0,311.15,2025-12-15 14:30:00+00:00,26550.0,485.0,Target (50%),55.873372971235746,4346.250000000001,1.2778943353042151,55.873372971235746,-5.286839145106859
2025-12-01,SHRIRAMFIN,840,PE,SHRIRAMFIN 840 PE 30 DEC 25,2025-12-01 09:31:00+00:00,855.25,17.75,2025-12-01 15:29:00+00:00,851.05,18.95,Time Stop (15:30PM),6.7605633802816865,989.9999999999994,-0.4910844782227472,9.57746478873239,-19.15492957746479
2025-12-02,SHRIRAMFIN,840,PE,SHRIRAMFIN 840 PE 30 DEC 25,2025-12-02 09:30:00+00:00,853.2,17.5,2025-12-02 15:29:00+00:00,844.2,20.55,Time Stop (15:30PM),17.42857142857143,2516.2500000000005,-1.0548523206751055,25.14285714285713,-1.1428571428571388
2025-12-03,SHRIRAMFIN,800,PE,SHRIRAMFIN 800 PE 30 DEC 25,2025-12-03 09:30:00+00:00,833.1,9.6,2025-12-03 15:29:00+00:00,828.0,10.8,Time Stop (15:30PM),12.50000000000001,990.0000000000009,-0.6121714079942411,39.0625,-0.5208333333333223
2025-12-05,SHRIRAMFIN,800,CE,SHRIRAMFIN 800 CE 30 DEC 25,2025-12-05 09:31:00+00:00,838.45,51.7,2025-12-05 15:29:00+00:00,853.0,61.6,Time Stop (15:30PM),19.148936170212764,8167.499999999999,1.7353449818116706,24.177949709864603,0.0
2025-12-09,SHRIRAMFIN,800,CE,SHRIRAMFIN 800 CE 30 DEC 25,2025-12-09 09:44:00+00:00,824.45,37.45,2025-12-09 13:35:00+00:00,844.95,57.25,Target (50%),52.870493991989306,16334.999999999998,2.486506155618897,52.870493991989306,-7.476635514018702
